reference;name;manufacturer;supplier;category;purchase;price;ean13;tags;keywords;metatitle;url;Akrapovic;active;stock;vat;store
S-PO/TI/5H;"Slip-On Line (Titanium) - for OE non sport exhaust SO - Slip-On ECE Type Approval";118;55;1;"5 568,67";"5 568,67";3831113542685;1;1;"Slip-On Line (Titanium) - for OE non sport exhaust SO - Slip-On ECE Type Approval";118-S-PO/TI/5H;S-PO/TI/5H;0;0;78;3
P-HF1065;"Akrapovič Sound Kit OP - Optional part";118;55;1;853,50;853,50;3831113552622;1;1;"Akrapovič Sound Kit OP - Optional part";118-P-HF1065;P-HF1065;0;0;78;3
P-HF870;"Akrapovič Sound Kit OP - Optional part W/O Approval";118;55;1;702,89;702,89;3831113529259;1;1;"Akrapovič Sound Kit OP - Optional part W/O Approval";118-P-HF870;P-HF870;0;0;78;3
TP-PO991GT3/BOX;"Akrapovič dB reducer (Titanium) OP - Optional part";118;55;1;"1 657,82";"1 657,82";3831113549622;1;1;"Akrapovič dB reducer (Titanium) OP - Optional part";118-TP-PO991GT3/BOX;TP-PO991GT3/BOX;0;0;78;3
MTP-PO997GT3H/1;"Slip-On Line (Titanium) 991 SO - Slip-On EC Type Approval";118;55;1;"4 303,44";"4 303,44";3831113541855;1;1;"Slip-On Line (Titanium) 991 SO - Slip-On EC Type Approval";118-MTP-PO997GT3H/1;MTP-PO997GT3H/1;0;0;78;3
TP-PO997GT3H;"Tail pipe set (Titanium) XX - Other EC Type Approval";118;55;1;"1 192,49";"1 192,49";3831095064007;1;1;"Tail pipe set (Titanium) XX - Other EC Type Approval";118-TP-PO997GT3H;TP-PO997GT3H;0;0;78;3
DI-PO/CA/1;"Rear Carbon Fibre Diffuser OP - Optional part ABE Type Approval";118;55;1;"1 688,17";"1 688,17";3831113518451;1;1;"Rear Carbon Fibre Diffuser OP - Optional part ABE Type Approval";118-DI-PO/CA/1;DI-PO/CA/1;0;0;78;3
TP-T/S/19;"Tail pipe set (Titanium) OP - Optional part";118;55;1;"1 202,61";"1 202,61";3831113563314;1;1;"Tail pipe set (Titanium) OP - Optional part";118-TP-T/S/19;TP-T/S/19;0;0;78;3
S-PO/TI/8;"Slip-On Race Line (Titanium) SO - Slip-On";118;55;1;"2 357,59";"2 357,59";3831113559126;1;1;"Slip-On Race Line (Titanium) SO - Slip-On";118-S-PO/TI/8;S-PO/TI/8;0;0;78;3
L-PO997GT3CSET;"Link Pipe Set (Titanium) EV - Evolution";118;55;1;"1 130,34";"1 130,34";3831095064045;1;1;"Link Pipe Set (Titanium) EV - Evolution";118-L-PO997GT3CSET;L-PO997GT3CSET;0;0;78;3
E-PO/T/5;"Evolution Race Header Set (Titanium) OP - Optional part";118;55;1;"6 155,88";"6 155,88";3831113559164;1;1;"Evolution Race Header Set (Titanium) OP - Optional part";118-E-PO/T/5;E-PO/T/5;0;0;78;3
E-PO/T/4;"Evolution Header Set (Titanium) OP - Optional part";118;55;1;"8 862,61";"8 862,61";3831113559157;1;1;"Evolution Header Set (Titanium) OP - Optional part";118-E-PO/T/4;E-PO/T/4;0;0;78;3
TP-T/S/17/H;"Tail pipe set (Titanium) OP - Optional part ECE Type Approval";118;55;1;"1 202,61";"1 202,61";3831113564502;1;1;"Tail pipe set (Titanium) OP - Optional part ECE Type Approval";118-TP-T/S/17/H;TP-T/S/17/H;0;0;78;3
S-PO/TI/10H;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118;55;1;"4 393,69";"4 393,69";3831113564489;1;1;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118-S-PO/TI/10H;S-PO/TI/10H;0;0;78;3
S-PO/TI/8;"Slip-On Race Line (Titanium) SO - Slip-On";118;55;1;"2 357,59";"2 357,59";3831113559126;1;1;"Slip-On Race Line (Titanium) SO - Slip-On";118-S-PO/TI/8;S-PO/TI/8;0;0;78;3
DI-PO/CA/6/M;"Rear Carbon Fibre Diffuser - Matte OP - Optional part ABE Type Approval";118;55;1;"1 774,15";"1 774,15";3831113559133;1;1;"Rear Carbon Fibre Diffuser - Matte OP - Optional part ABE Type Approval";118-DI-PO/CA/6/M;DI-PO/CA/6/M;0;0;78;3
DI-PO/CA/6/G;"Rear Carbon Fibre Diffuser - High Gloss OP - Optional part ABE Type Approval";118;55;1;"1 893,22";"1 893,22";3831113559140;1;1;"Rear Carbon Fibre Diffuser - High Gloss OP - Optional part ABE Type Approval";118-DI-PO/CA/6/G;DI-PO/CA/6/G;0;0;78;3
E-PO/T/4;"Evolution Header Set (Titanium) OP - Optional part";118;55;1;"8 862,61";"8 862,61";3831113559157;1;1;"Evolution Header Set (Titanium) OP - Optional part";118-E-PO/T/4;E-PO/T/4;0;0;78;3
E-PO/T/5;"Evolution Race Header Set (Titanium) OP - Optional part";118;55;1;"6 155,88";"6 155,88";3831113559164;1;1;"Evolution Race Header Set (Titanium) OP - Optional part";118-E-PO/T/5;E-PO/T/5;0;0;78;3
L-PO997GT3CSET;"Link Pipe Set (Titanium) EV - Evolution";118;55;1;"1 130,34";"1 130,34";3831095064045;1;1;"Link Pipe Set (Titanium) EV - Evolution";118-L-PO997GT3CSET;L-PO997GT3CSET;0;0;78;3
TP-T/S/17;"Tail pipe set (Titanium) OP - Optional part";118;55;1;"1 202,61";"1 202,61";3831113559195;1;1;"Tail pipe set (Titanium) OP - Optional part";118-TP-T/S/17;TP-T/S/17;0;0;78;3
TP-PO991GT3/BOX;"Akrapovič dB reducer (Titanium) OP - Optional part";118;55;1;"1 657,82";"1 657,82";3831113549622;1;1;"Akrapovič dB reducer (Titanium) OP - Optional part";118-TP-PO991GT3/BOX;TP-PO991GT3/BOX;0;0;78;3
TP-PO991GT3/BOX;"Akrapovič dB reducer (Titanium) OP - Optional part";118;55;1;"1 657,82";"1 657,82";3831113549622;1;1;"Akrapovič dB reducer (Titanium) OP - Optional part";118-TP-PO991GT3/BOX;TP-PO991GT3/BOX;0;0;78;3
S-PO/TI/23;"Slip-On Race Line (Titanium) SO - Slip-On";118;55;1;"3 985,00";"3 985,00";3831126406639;1;1;"Slip-On Race Line (Titanium) SO - Slip-On";118-S-PO/TI/23;S-PO/TI/23;0;0;78;3
DI-PO/CA/9/G;"Rear Carbon Fibre Diffuser - High Gloss OP - Optional part ABE Type Approval";118;55;1;"1 565,00";"1 565,00";3831126406677;1;1;"Rear Carbon Fibre Diffuser - High Gloss OP - Optional part ABE Type Approval";118-DI-PO/CA/9/G;DI-PO/CA/9/G;0;0;78;3
DI-PO/CA/9/M;"Rear Carbon Fibre Diffuser - Matte OP - Optional part ABE Type Approval";118;55;1;"1 395,00";"1 395,00";3831126406660;1;1;"Rear Carbon Fibre Diffuser - Matte OP - Optional part ABE Type Approval";118-DI-PO/CA/9/M;DI-PO/CA/9/M;0;0;78;3
E-PO/T/7;"Evolution Header Set (Titanium) EV - Evolution";118;55;1;"8 435,00";"8 435,00";3831126406653;1;1;"Evolution Header Set (Titanium) EV - Evolution";118-E-PO/T/7;E-PO/T/7;0;0;78;3
P-CP034;"Slip-On Race Line Adapter Set (SS) SO - Slip-On";118;55;1;"1 475,00";"1 475,00";3831126406646;1;1;"Slip-On Race Line Adapter Set (SS) SO - Slip-On";118-P-CP034;P-CP034;0;0;78;3
TP-PO991GT3/BOX;"Akrapovič dB reducer (Titanium) OP - Optional part";118;55;1;"1 657,82";"1 657,82";3831113549622;1;1;"Akrapovič dB reducer (Titanium) OP - Optional part";118-TP-PO991GT3/BOX;TP-PO991GT3/BOX;0;0;78;3
TP-PO991RS/H/T;"Tail pipe set (Titanium) XX - Other W/O Approval";118;55;1;"1 192,49";"1 192,49";3831113541893;1;1;"Tail pipe set (Titanium) XX - Other W/O Approval";118-TP-PO991RS/H/T;TP-PO991RS/H/T;0;0;78;3
MTP-PO997GT3H/1;"Slip-On Line (Titanium) 991 RS SO - Slip-On";118;55;1;"4 303,44";"4 303,44";3831113541855;1;1;"Slip-On Line (Titanium) 991 RS SO - Slip-On";118-MTP-PO997GT3H/1;MTP-PO997GT3H/1;0;0;78;3
E-PO/T/4;"Evolution Header Set (Titanium) RS OP - Optional part";118;55;1;"8 862,61";"8 862,61";3831113559157;1;1;"Evolution Header Set (Titanium) RS OP - Optional part";118-E-PO/T/4;E-PO/T/4;0;0;78;3
E-PO/T/5;"Evolution Race Header Set (Titanium) RS OP - Optional part";118;55;1;"6 155,88";"6 155,88";3831113559164;1;1;"Evolution Race Header Set (Titanium) RS OP - Optional part";118-E-PO/T/5;E-PO/T/5;0;0;78;3
L-PO997GT3CSET;"Link Pipe Set (Titanium) EV - Evolution";118;55;1;"1 130,34";"1 130,34";3831095064045;1;1;"Link Pipe Set (Titanium) EV - Evolution";118-L-PO997GT3CSET;L-PO997GT3CSET;0;0;78;3
TP-T/S/17/H;"Tail pipe set (Titanium) OP - Optional part ECE Type Approval";118;55;1;"1 202,61";"1 202,61";3831113564502;1;1;"Tail pipe set (Titanium) OP - Optional part ECE Type Approval";118-TP-T/S/17/H;TP-T/S/17/H;0;0;78;3
TP-T/S/17;"Tail pipe set (Titanium) OP - Optional part";118;55;1;"1 202,61";"1 202,61";3831113559195;1;1;"Tail pipe set (Titanium) OP - Optional part";118-TP-T/S/17;TP-T/S/17;0;0;78;3
DI-PO/CA/7/G;"Rear Carbon Fibre Diffuser - High Gloss OP - Optional part ABE Type Approval";118;55;1;"2 202,80";"2 202,80";3831113573863;1;1;"Rear Carbon Fibre Diffuser - High Gloss OP - Optional part ABE Type Approval";118-DI-PO/CA/7/G;DI-PO/CA/7/G;0;0;78;3
S-PO/TI/10H;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118;55;1;"4 393,69";"4 393,69";3831113564489;1;1;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118-S-PO/TI/10H;S-PO/TI/10H;0;0;78;3
TP-T/S/19/H;"Tail pipe set (Titanium) OP - Optional part ECE Type Approval";118;55;1;"1 202,61";"1 202,61";3831113564496;1;1;"Tail pipe set (Titanium) OP - Optional part ECE Type Approval";118-TP-T/S/19/H;TP-T/S/19/H;0;0;78;3
S-PO/TI/8;"Slip-On Race Line (Titanium) SO - Slip-On";118;55;1;"2 357,59";"2 357,59";3831113559126;1;1;"Slip-On Race Line (Titanium) SO - Slip-On";118-S-PO/TI/8;S-PO/TI/8;0;0;78;3
L-PO997GT3CSET;"Link Pipe Set (Titanium) EV - Evolution";118;55;1;"1 130,34";"1 130,34";3831095064045;1;1;"Link Pipe Set (Titanium) EV - Evolution";118-L-PO997GT3CSET;L-PO997GT3CSET;0;0;78;3
E-PO/T/5;"Evolution Race Header Set (Titanium) OP - Optional part";118;55;1;"6 155,88";"6 155,88";3831113559164;1;1;"Evolution Race Header Set (Titanium) OP - Optional part";118-E-PO/T/5;E-PO/T/5;0;0;78;3
E-PO/T/4;"Evolution Header Set (Titanium) OP - Optional part";118;55;1;"8 862,61";"8 862,61";3831113559157;1;1;"Evolution Header Set (Titanium) OP - Optional part";118-E-PO/T/4;E-PO/T/4;0;0;78;3
TP-T/S/19;"Tail pipe set (Titanium) OP - Optional part";118;55;1;"1 202,61";"1 202,61";3831113563314;1;1;"Tail pipe set (Titanium) OP - Optional part";118-TP-T/S/19;TP-T/S/19;0;0;78;3
TP-PO991GT3/BOX;"Akrapovič dB reducer (Titanium) OP - Optional part";118;55;1;"1 657,82";"1 657,82";3831113549622;1;1;"Akrapovič dB reducer (Titanium) OP - Optional part";118-TP-PO991GT3/BOX;TP-PO991GT3/BOX;0;0;78;3
TP-T/S/19;"Tail pipe set (Titanium) OP - Optional part";118;55;1;"1 202,61";"1 202,61";3831113563314;1;1;"Tail pipe set (Titanium) OP - Optional part";118-TP-T/S/19;TP-T/S/19;0;0;78;3
DI-PO/CA/7/G;"Rear Carbon Fibre Diffuser - High Gloss OP - Optional part ABE Type Approval";118;55;1;"2 202,80";"2 202,80";3831113573863;1;1;"Rear Carbon Fibre Diffuser - High Gloss OP - Optional part ABE Type Approval";118-DI-PO/CA/7/G;DI-PO/CA/7/G;0;0;78;3
S-PO/TI/15;"Slip-On Line (Titanium) SO - Slip-On";118;55;1;"4 393,69";"4 393,69";3831113580199;1;1;"Slip-On Line (Titanium) SO - Slip-On";118-S-PO/TI/15;S-PO/TI/15;0;0;78;3
S-PO/TI/8;"Slip-On Race Line (Titanium) SO - Slip-On";118;55;1;"2 357,59";"2 357,59";3831113559126;1;1;"Slip-On Race Line (Titanium) SO - Slip-On";118-S-PO/TI/8;S-PO/TI/8;0;0;78;3
TP-T/S/17;"Tail pipe set (Titanium) OP - Optional part";118;55;1;"1 202,61";"1 202,61";3831113559195;1;1;"Tail pipe set (Titanium) OP - Optional part";118-TP-T/S/17;TP-T/S/17;0;0;78;3
E-PO/T/6/1;"Evolution Header Set (Titanium) OP - Optional part";118;55;1;"8 862,61";"8 862,61";3831113589147;1;1;"Evolution Header Set (Titanium) OP - Optional part";118-E-PO/T/6/1;E-PO/T/6/1;0;0;78;3
P-CP034;"Slip-On Race Line Adapter Set (SS) SO - Slip-On";118;55;1;"1 475,00";"1 475,00";3831126406646;1;1;"Slip-On Race Line Adapter Set (SS) SO - Slip-On";118-P-CP034;P-CP034;0;0;78;3
E-PO/T/9;"Evolution Header Set (Titanium) EV - Evolution";118;55;1;"8 665,00";"8 665,00";3831126426057;1;1;"Evolution Header Set (Titanium) EV - Evolution";118-E-PO/T/9;E-PO/T/9;0;0;78;3
S-PO/TI/23;"Slip-On Race Line (Titanium) SO - Slip-On";118;55;1;"3 985,00";"3 985,00";3831126406639;1;1;"Slip-On Race Line (Titanium) SO - Slip-On";118-S-PO/TI/23;S-PO/TI/23;0;0;78;3
TP-PO991GT3/BOX;"Akrapovič dB reducer (Titanium) OP - Optional part";118;55;1;"1 657,82";"1 657,82";3831113549622;1;1;"Akrapovič dB reducer (Titanium) OP - Optional part";118-TP-PO991GT3/BOX;TP-PO991GT3/BOX;0;0;78;3
MTP-PO997GT3H/1;"Slip-On Line (Titanium) 997FL SO - Slip-On EC Type Approval";118;55;1;"4 303,44";"4 303,44";3831113541855;1;1;"Slip-On Line (Titanium) 997FL SO - Slip-On EC Type Approval";118-MTP-PO997GT3H/1;MTP-PO997GT3H/1;0;0;78;3
TP-PO997GT3H;"Tail pipe set (Titanium) XX - Other EC Type Approval";118;55;1;"1 192,49";"1 192,49";3831095064007;1;1;"Tail pipe set (Titanium) XX - Other EC Type Approval";118-TP-PO997GT3H;TP-PO997GT3H;0;0;78;3
TP-PO997GT3H;"Tail pipe set (Titanium) XX - Other EC Type Approval";118;55;1;"1 192,49";"1 192,49";3831095064007;1;1;"Tail pipe set (Titanium) XX - Other EC Type Approval";118-TP-PO997GT3H;TP-PO997GT3H;0;0;78;3
MTP-PO997GT3H/1;"Slip-On Line (Titanium) 997FL SO - Slip-On EC Type Approval";118;55;1;"4 303,44";"4 303,44";3831113541855;1;1;"Slip-On Line (Titanium) 997FL SO - Slip-On EC Type Approval";118-MTP-PO997GT3H/1;MTP-PO997GT3H/1;0;0;78;3
MTP-PO997GT3H/1;"Slip-On Line (Titanium) 997 SO - Slip-On EC Type Approval";118;55;1;"4 303,44";"4 303,44";3831113541855;1;1;"Slip-On Line (Titanium) 997 SO - Slip-On EC Type Approval";118-MTP-PO997GT3H/1;MTP-PO997GT3H/1;0;0;78;3
TP-PO997GT3H;"Tail pipe set (Titanium) XX - Other EC Type Approval";118;55;1;"1 192,49";"1 192,49";3831095064007;1;1;"Tail pipe set (Titanium) XX - Other EC Type Approval";118-TP-PO997GT3H;TP-PO997GT3H;0;0;78;3
TP-T/S/17;"Tail pipe set (Titanium) OP - Optional part";118;55;1;"1 202,61";"1 202,61";3831113559195;1;1;"Tail pipe set (Titanium) OP - Optional part";118-TP-T/S/17;TP-T/S/17;0;0;78;3
S-PO/TI/8;"Slip-On Race Line (Titanium) SO - Slip-On";118;55;1;"2 357,59";"2 357,59";3831113559126;1;1;"Slip-On Race Line (Titanium) SO - Slip-On";118-S-PO/TI/8;S-PO/TI/8;0;0;78;3
S-PO/TI/15;"Slip-On Line (Titanium) SO - Slip-On";118;55;1;"4 393,69";"4 393,69";3831113580199;1;1;"Slip-On Line (Titanium) SO - Slip-On";118-S-PO/TI/15;S-PO/TI/15;0;0;78;3
TP-T/S/19;"Tail pipe set (Titanium) OP - Optional part";118;55;1;"1 202,61";"1 202,61";3831113563314;1;1;"Tail pipe set (Titanium) OP - Optional part";118-TP-T/S/19;TP-T/S/19;0;0;78;3
E-PO/T/6/1;"Evolution Header Set (Titanium) OP - Optional part";118;55;1;"8 862,61";"8 862,61";3831113589147;1;1;"Evolution Header Set (Titanium) OP - Optional part";118-E-PO/T/6/1;E-PO/T/6/1;0;0;78;3
P-HF870;"Akrapovič Sound Kit OP - Optional part W/O Approval";118;55;1;702,89;702,89;3831113529259;1;1;"Akrapovič Sound Kit OP - Optional part W/O Approval";118-P-HF870;P-HF870;0;0;78;3
S-PO/TI/6H;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118;55;1;"4 738,99";"4 738,99";3831113542715;1;1;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118-S-PO/TI/6H;S-PO/TI/6H;0;0;78;3
L-PO/SS/2H;"Link Pipe Set w Cat (SS) OP - Optional part";118;55;1;"4 511,62";"4 511,62";3831113542722;1;1;"Link Pipe Set w Cat (SS) OP - Optional part";118-L-PO/SS/2H;L-PO/SS/2H;0;0;78;3
DI-PO/CA/4/M;"Rear Carbon Fibre Diffuser - Matte OP - Optional part ABE Type Approval";118;55;1;"2 447,40";"2 447,40";3831113542739;1;1;"Rear Carbon Fibre Diffuser - Matte OP - Optional part ABE Type Approval";118-DI-PO/CA/4/M;DI-PO/CA/4/M;0;0;78;3
DI-PO/CA/4/G;"Rear Carbon Fibre Diffuser - High Gloss OP - Optional part ABE Type Approval";118;55;1;"2 793,50";"2 793,50";3831113547192;1;1;"Rear Carbon Fibre Diffuser - High Gloss OP - Optional part ABE Type Approval";118-DI-PO/CA/4/G;DI-PO/CA/4/G;0;0;78;3
TP-T/S/34;"Tail pipe set (Titanium) OP - Optional part";118;55;1;"1 131,00";"1 131,00";3831113596435;1;1;"Tail pipe set (Titanium) OP - Optional part";118-TP-T/S/34;TP-T/S/34;0;0;78;3
L-PO/SS/4;"Link Pipe Set w Cat (SS) OP - Optional part";118;55;1;"4 655,64";"4 655,64";3831113596459;1;1;"Link Pipe Set w Cat (SS) OP - Optional part";118-L-PO/SS/4;L-PO/SS/4;0;0;78;3
P-X277;"Optional Titanium Lip OP - Optional part";118;55;1;300,06;300,06;3831113596787;1;1;"Optional Titanium Lip OP - Optional part";118-P-X277;P-X277;0;0;78;3
S-PO/TI/19;"Slip-On Race Line (Titanium) SO - Slip-On";118;55;1;"3 700,81";"3 700,81";3831113596398;1;1;"Slip-On Race Line (Titanium) SO - Slip-On";118-S-PO/TI/19;S-PO/TI/19;0;0;78;3
TP-T/S/33;"Tail pipe set (Titanium) - Black OP - Optional part";118;55;1;"1 195,18";"1 195,18";3831113596442;1;1;"Tail pipe set (Titanium) - Black OP - Optional part";118-TP-T/S/33;TP-T/S/33;0;0;78;3
TP-T/S/33;"Tail pipe set (Titanium) - Black OP - Optional part";118;55;1;"1 195,18";"1 195,18";3831113596442;1;1;"Tail pipe set (Titanium) - Black OP - Optional part";118-TP-T/S/33;TP-T/S/33;0;0;78;3
S-PO/TI/19;"Slip-On Race Line (Titanium) SO - Slip-On";118;55;1;"3 700,81";"3 700,81";3831113596398;1;1;"Slip-On Race Line (Titanium) SO - Slip-On";118-S-PO/TI/19;S-PO/TI/19;0;0;78;3
P-X277;"Optional Titanium Lip OP - Optional part";118;55;1;300,06;300,06;3831113596787;1;1;"Optional Titanium Lip OP - Optional part";118-P-X277;P-X277;0;0;78;3
L-PO/SS/4;"Link Pipe Set w Cat (SS) OP - Optional part";118;55;1;"4 655,64";"4 655,64";3831113596459;1;1;"Link Pipe Set w Cat (SS) OP - Optional part";118-L-PO/SS/4;L-PO/SS/4;0;0;78;3
TP-T/S/34;"Tail pipe set (Titanium) OP - Optional part";118;55;1;"1 131,00";"1 131,00";3831113596435;1;1;"Tail pipe set (Titanium) OP - Optional part";118-TP-T/S/34;TP-T/S/34;0;0;78;3
S-PO991TSO-HT;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118;55;1;"6 122,74";"6 122,74";3831113527163;1;1;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118-S-PO991TSO-HT;S-PO991TSO-HT;0;0;78;3
DI-PO/CA/2;"Rear Carbon Fibre Diffuser OP - Optional part ABE Type Approval";118;55;1;"1 688,79";"1 688,79";3831113527217;1;1;"Rear Carbon Fibre Diffuser OP - Optional part ABE Type Approval";118-DI-PO/CA/2;DI-PO/CA/2;0;0;78;3
L-PO991T/2;"Link-Pipe Set w/o Cat (Titanium) OP - Optional part";118;55;1;"2 435,45";"2 435,45";3831113529174;1;1;"Link-Pipe Set w/o Cat (Titanium) OP - Optional part";118-L-PO991T/2;L-PO991T/2;0;0;78;3
P-HF964;"Akrapovič Sound Kit OP - Optional part W/O Approval";118;55;1;483,26;483,26;3831113539692;1;1;"Akrapovič Sound Kit OP - Optional part W/O Approval";118-P-HF964;P-HF964;0;0;78;3
S-PO981SO-HT/1;"Slip-On Line (Titanium) SO - Slip-On EC Type Approval";118;55;1;"5 682,70";"5 682,70";3831113510844;1;1;"Slip-On Line (Titanium) SO - Slip-On EC Type Approval";118-S-PO981SO-HT/1;S-PO981SO-HT/1;0;0;78;3
S-PO981SO-HT/1;"Slip-On Line (Titanium) SO - Slip-On EC Type Approval";118;55;1;"5 682,70";"5 682,70";3831113510844;1;1;"Slip-On Line (Titanium) SO - Slip-On EC Type Approval";118-S-PO981SO-HT/1;S-PO981SO-HT/1;0;0;78;3
P-HF964;"Akrapovič Sound Kit OP - Optional part W/O Approval";118;55;1;483,26;483,26;3831113539692;1;1;"Akrapovič Sound Kit OP - Optional part W/O Approval";118-P-HF964;P-HF964;0;0;78;3
P-HF964;"Akrapovič Sound Kit OP - Optional part W/O Approval";118;55;1;483,26;483,26;3831113539692;1;1;"Akrapovič Sound Kit OP - Optional part W/O Approval";118-P-HF964;P-HF964;0;0;78;3
S-PO981SO-HT/1;"Slip-On Line (Titanium) SO - Slip-On EC Type Approval";118;55;1;"5 682,70";"5 682,70";3831113510844;1;1;"Slip-On Line (Titanium) SO - Slip-On EC Type Approval";118-S-PO981SO-HT/1;S-PO981SO-HT/1;0;0;78;3
TP-T/S/23;"Tail pipe set (Titanium) EV - Evolution";118;55;1;"1 565,27";"1 565,27";3831113577427;1;1;"Tail pipe set (Titanium) EV - Evolution";118-TP-T/S/23;TP-T/S/23;0;0;78;3
S-PO/TI/12;"Evolution Line (Titanium) EV - Evolution";118;55;1;"5 836,36";"5 836,36";3831113577434;1;1;"Evolution Line (Titanium) EV - Evolution";118-S-PO/TI/12;S-PO/TI/12;0;0;78;3
P-HF1199;"Akrapovič Sound Kit OP - Optional part";118;55;1;381,95;381,95;3831113577403;1;1;"Akrapovič Sound Kit OP - Optional part";118-P-HF1199;P-HF1199;0;0;78;3
TP-CT/53;"Tail pipe set (Carbon) EV - Evolution";118;55;1;"1 565,27";"1 565,27";3831113577410;1;1;"Tail pipe set (Carbon) EV - Evolution";118-TP-CT/53;TP-CT/53;0;0;78;3
TP-CT/53;"Tail pipe set (Carbon) EV - Evolution";118;55;1;"1 565,27";"1 565,27";3831113577410;1;1;"Tail pipe set (Carbon) EV - Evolution";118-TP-CT/53;TP-CT/53;0;0;78;3
P-HF1199;"Akrapovič Sound Kit OP - Optional part";118;55;1;381,95;381,95;3831113577403;1;1;"Akrapovič Sound Kit OP - Optional part";118-P-HF1199;P-HF1199;0;0;78;3
TP-T/S/23;"Tail pipe set (Titanium) EV - Evolution";118;55;1;"1 565,27";"1 565,27";3831113577427;1;1;"Tail pipe set (Titanium) EV - Evolution";118-TP-T/S/23;TP-T/S/23;0;0;78;3
S-PO/TI/11H;"Evolution Line (Titanium) EV - Evolution ECE Type Approval";118;55;1;"6 054,77";"6 054,77";3831113577397;1;1;"Evolution Line (Titanium) EV - Evolution ECE Type Approval";118-S-PO/TI/11H;S-PO/TI/11H;0;0;78;3
P-HF1621;"Fitting kit - for mounting on Porsche Cayenne / Coupé (536.2)";118;55;1;27,70;27,70;3831126440312;1;1;"Fitting kit - for mounting on Porsche Cayenne / Coupé (536.2)";118-P-HF1621;P-HF1621;0;0;78;3
P-HF1586;"Akrapovič Sound Kit OP - Optional part";118;55;1;420,55;420,55;3831126439842;1;1;"Akrapovič Sound Kit OP - Optional part";118-P-HF1586;P-HF1586;0;0;78;3
S-PO/T/2;"Evolution Line (Titanium) EV - Evolution";118;55;1;"6 980,00";"6 980,00";3831126435417;1;1;"Evolution Line (Titanium) EV - Evolution";118-S-PO/T/2;S-PO/T/2;0;0;78;3
P-HF1621;"Fitting kit - for mounting on Porsche Cayenne / Coupé (536.2)";118;55;1;27,70;27,70;3831126440312;1;1;"Fitting kit - for mounting on Porsche Cayenne / Coupé (536.2)";118-P-HF1621;P-HF1621;0;0;78;3
P-HF1586;"Akrapovič Sound Kit OP - Optional part";118;55;1;420,55;420,55;3831126439842;1;1;"Akrapovič Sound Kit OP - Optional part";118-P-HF1586;P-HF1586;0;0;78;3
S-PO/T/3H;"Evolution Line (Titanium) EV - Evolution ECE Type Approval";118;55;1;"7 255,00";"7 255,00";3831126436155;1;1;"Evolution Line (Titanium) EV - Evolution ECE Type Approval";118-S-PO/T/3H;S-PO/T/3H;0;0;78;3
TP-T/S/23;"Tail pipe set (Titanium) EV - Evolution";118;55;1;"1 565,27";"1 565,27";3831113577427;1;1;"Tail pipe set (Titanium) EV - Evolution";118-TP-T/S/23;TP-T/S/23;0;0;78;3
S-PO/TI/12;"Evolution Line (Titanium) EV - Evolution";118;55;1;"5 836,36";"5 836,36";3831113577434;1;1;"Evolution Line (Titanium) EV - Evolution";118-S-PO/TI/12;S-PO/TI/12;0;0;78;3
P-HF1199;"Akrapovič Sound Kit OP - Optional part";118;55;1;381,95;381,95;3831113577403;1;1;"Akrapovič Sound Kit OP - Optional part";118-P-HF1199;P-HF1199;0;0;78;3
TP-CT/53;"Tail pipe set (Carbon) EV - Evolution";118;55;1;"1 565,27";"1 565,27";3831113577410;1;1;"Tail pipe set (Carbon) EV - Evolution";118-TP-CT/53;TP-CT/53;0;0;78;3
TP-CT/53;"Tail pipe set (Carbon) EV - Evolution";118;55;1;"1 565,27";"1 565,27";3831113577410;1;1;"Tail pipe set (Carbon) EV - Evolution";118-TP-CT/53;TP-CT/53;0;0;78;3
P-HF1199;"Akrapovič Sound Kit OP - Optional part";118;55;1;381,95;381,95;3831113577403;1;1;"Akrapovič Sound Kit OP - Optional part";118-P-HF1199;P-HF1199;0;0;78;3
TP-T/S/23;"Tail pipe set (Titanium) EV - Evolution";118;55;1;"1 565,27";"1 565,27";3831113577427;1;1;"Tail pipe set (Titanium) EV - Evolution";118-TP-T/S/23;TP-T/S/23;0;0;78;3
S-PO/TI/11H;"Evolution Line (Titanium) EV - Evolution ECE Type Approval";118;55;1;"6 054,77";"6 054,77";3831113577397;1;1;"Evolution Line (Titanium) EV - Evolution ECE Type Approval";118-S-PO/TI/11H;S-PO/TI/11H;0;0;78;3
E-PO/T/3;"Evolution Link Pipe Set (Titanium) EV - Evolution";118;55;1;"1 688,79";"1 688,79";3831113544894;1;1;"Evolution Link Pipe Set (Titanium) EV - Evolution";118-E-PO/T/3;E-PO/T/3;0;0;78;3
